DATE,CLOSE
21-JAN-2020,577.7
20-JAN-2020,584.6
17-JAN-2020,589.25
16-JAN-2020,588.1
15-JAN-2020,585.8
14-JAN-2020,583.55
13-JAN-2020,591.95
10-JAN-2020,600.3
09-JAN-2020,604.55
08-JAN-2020,600.85
07-JAN-2020,595.05
06-JAN-2020,584.95
03-JAN-2020,590.75
02-JAN-2020,595.45
01-JAN-2020,588.25
31-DEC-2019,584.5
30-DEC-2019,589.35
27-DEC-2019,580.25
26-DEC-2019,569.45
24-DEC-2019,569.15
23-DEC-2019,577.65
20-DEC-2019,578.15
19-DEC-2019,562.75
18-DEC-2019,566.25
17-DEC-2019,564.1
16-DEC-2019,563.7
13-DEC-2019,565.0
12-DEC-2019,569.95
11-DEC-2019,561.05
10-DEC-2019,557.75
09-DEC-2019,563.55
06-DEC-2019,561.7
05-DEC-2019,568.55
04-DEC-2019,570.25
03-DEC-2019,569.5
02-DEC-2019,570.25
29-NOV-2019,573.25
28-NOV-2019,579.9
27-NOV-2019,551.85
26-NOV-2019,541.7
25-NOV-2019,544.5
22-NOV-2019,533.5
21-NOV-2019,544.8
20-NOV-2019,552.85
19-NOV-2019,551.25
18-NOV-2019,549.0
15-NOV-2019,530.3
14-NOV-2019,535.55
13-NOV-2019,541.3
11-NOV-2019,548.85
08-NOV-2019,555.85
07-NOV-2019,577.7
06-NOV-2019,606.6
05-NOV-2019,605.65
04-NOV-2019,594.25
01-NOV-2019,588.55
31-OCT-2019,596.45
30-OCT-2019,584.15
29-OCT-2019,594.9
27-OCT-2019,596.1
25-OCT-2019,594.6
24-OCT-2019,597.7
23-OCT-2019,597.0
22-OCT-2019,597.0
18-OCT-2019,599.0
17-OCT-2019,591.95
16-OCT-2019,588.75
15-OCT-2019,583.1
14-OCT-2019,586.65
11-OCT-2019,589.85
10-OCT-2019,583.45
09-OCT-2019,581.7
07-OCT-2019,581.05
04-OCT-2019,582.55
03-OCT-2019,594.4
01-OCT-2019,594.95
30-SEP-2019,603.95
27-SEP-2019,582.05
26-SEP-2019,583.6
25-SEP-2019,576.75
24-SEP-2019,579.4
23-SEP-2019,580.85
20-SEP-2019,562.1
19-SEP-2019,562.05
18-SEP-2019,557.05
17-SEP-2019,563.3
16-SEP-2019,564.1
13-SEP-2019,578.15
12-SEP-2019,567.3
11-SEP-2019,577.7
09-SEP-2019,587.45
06-SEP-2019,567.95
05-SEP-2019,569.65
