DATE,CLOSE
21-JAN-2020,305.6
20-JAN-2020,311.0
17-JAN-2020,314.35
16-JAN-2020,304.9
15-JAN-2020,305.85
14-JAN-2020,302.65
13-JAN-2020,306.7
10-JAN-2020,310.0
09-JAN-2020,313.95
08-JAN-2020,306.4
07-JAN-2020,304.1
06-JAN-2020,299.6
03-JAN-2020,306.6
02-JAN-2020,313.6
01-JAN-2020,305.1
31-DEC-2019,305.05
30-DEC-2019,300.15
27-DEC-2019,303.85
26-DEC-2019,297.8
24-DEC-2019,299.1
23-DEC-2019,298.8
20-DEC-2019,296.95
19-DEC-2019,301.7
18-DEC-2019,297.5
17-DEC-2019,299.5
16-DEC-2019,293.05
13-DEC-2019,302.6
12-DEC-2019,295.6
11-DEC-2019,293.65
10-DEC-2019,304.75
09-DEC-2019,316.95
06-DEC-2019,314.35
05-DEC-2019,302.2
04-DEC-2019,308.95
03-DEC-2019,306.55
02-DEC-2019,308.15
29-NOV-2019,308.15
28-NOV-2019,306.95
27-NOV-2019,305.2
26-NOV-2019,297.85
25-NOV-2019,300.35
22-NOV-2019,304.5
21-NOV-2019,307.1
20-NOV-2019,299.8
19-NOV-2019,302.4
18-NOV-2019,295.45
15-NOV-2019,292.4
14-NOV-2019,299.5
13-NOV-2019,303.65
11-NOV-2019,306.25
08-NOV-2019,311.6
07-NOV-2019,317.5
06-NOV-2019,318.8
05-NOV-2019,326.8
04-NOV-2019,325.7
01-NOV-2019,318.3
31-OCT-2019,322.95
30-OCT-2019,316.55
29-OCT-2019,320.4
27-OCT-2019,319.9
25-OCT-2019,309.8
24-OCT-2019,316.7
23-OCT-2019,311.4
22-OCT-2019,310.6
18-OCT-2019,318.85
17-OCT-2019,310.4
16-OCT-2019,311.35
15-OCT-2019,312.8
14-OCT-2019,300.7
11-OCT-2019,309.45
10-OCT-2019,300.15
09-OCT-2019,300.8
07-OCT-2019,298.55
04-OCT-2019,295.55
03-OCT-2019,297.8
01-OCT-2019,308.95
30-SEP-2019,325.35
27-SEP-2019,315.25
26-SEP-2019,340.65
25-SEP-2019,344.85
24-SEP-2019,351.75
23-SEP-2019,365.2
20-SEP-2019,331.3
19-SEP-2019,315.6
18-SEP-2019,317.15
17-SEP-2019,311.45
16-SEP-2019,321.1
13-SEP-2019,312.85
12-SEP-2019,308.3
11-SEP-2019,307.9
09-SEP-2019,304.6
06-SEP-2019,297.6
05-SEP-2019,291.9
04-SEP-2019,292.8
03-SEP-2019,293.05
30-AUG-2019,291.25
29-AUG-2019,293.25
28-AUG-2019,289.2
27-AUG-2019,293.45
26-AUG-2019,290.35
23-AUG-2019,297.65
22-AUG-2019,300.0
21-AUG-2019,304.1
20-AUG-2019,303.65
19-AUG-2019,301.1
16-AUG-2019,289.1
14-AUG-2019,291.2
13-AUG-2019,286.0
09-AUG-2019,284.2
08-AUG-2019,277.85
07-AUG-2019,281.65
06-AUG-2019,283.7
05-AUG-2019,276.0
02-AUG-2019,275.75
01-AUG-2019,272.45
31-JUL-2019,289.6
30-JUL-2019,299.35
29-JUL-2019,310.35
26-JUL-2019,308.85
25-JUL-2019,308.55
24-JUL-2019,306.0
23-JUL-2019,312.05
22-JUL-2019,313.5
19-JUL-2019,313.4
18-JUL-2019,331.1
17-JUL-2019,330.7
16-JUL-2019,323.5
15-JUL-2019,323.55
12-JUL-2019,330.05
11-JUL-2019,336.7
10-JUL-2019,340.85
09-JUL-2019,342.25
08-JUL-2019,345.35
05-JUL-2019,353.65
04-JUL-2019,358.55
03-JUL-2019,359.4
02-JUL-2019,359.65
01-JUL-2019,360.8
28-JUN-2019,358.15
27-JUN-2019,362.65
26-JUN-2019,358.35
25-JUN-2019,360.25
24-JUN-2019,353.7
21-JUN-2019,357.1
20-JUN-2019,357.9
19-JUN-2019,344.95
18-JUN-2019,353.95
17-JUN-2019,358.95
14-JUN-2019,360.1
13-JUN-2019,357.1
12-JUN-2019,357.2
11-JUN-2019,359.75
10-JUN-2019,364.0
07-JUN-2019,359.7
06-JUN-2019,363.0
04-JUN-2019,366.05
03-JUN-2019,367.3
31-MAY-2019,370.65
30-MAY-2019,381.0
29-MAY-2019,379.1
28-MAY-2019,384.95
27-MAY-2019,374.8
24-MAY-2019,361.25
23-MAY-2019,355.45
22-MAY-2019,363.2
21-MAY-2019,368.05
20-MAY-2019,348.05
17-MAY-2019,346.35
16-MAY-2019,342.5
15-MAY-2019,343.3
14-MAY-2019,338.45
13-MAY-2019,340.55
10-MAY-2019,346.55
09-MAY-2019,348.4
08-MAY-2019,360.65
07-MAY-2019,366.75
06-MAY-2019,376.15
03-MAY-2019,366.9
