DATE,CLOSE
21-JAN-2020,89.3
20-JAN-2020,90.25
17-JAN-2020,92.1
16-JAN-2020,93.0
15-JAN-2020,93.95
14-JAN-2020,91.6
13-JAN-2020,91.3
10-JAN-2020,89.85
09-JAN-2020,90.15
08-JAN-2020,90.55
07-JAN-2020,85.45
06-JAN-2020,85.25
03-JAN-2020,89.4
02-JAN-2020,92.75
01-JAN-2020,88.05
31-DEC-2019,89.4
30-DEC-2019,90.4
27-DEC-2019,87.3
26-DEC-2019,82.95
24-DEC-2019,79.8
23-DEC-2019,81.85
20-DEC-2019,82.3
19-DEC-2019,82.45
18-DEC-2019,79.5
17-DEC-2019,81.7
16-DEC-2019,78.9
13-DEC-2019,81.35
12-DEC-2019,79.6
11-DEC-2019,78.65
10-DEC-2019,81.8
09-DEC-2019,83.0
06-DEC-2019,81.5
05-DEC-2019,82.45
04-DEC-2019,83.7
03-DEC-2019,83.85
02-DEC-2019,83.7
29-NOV-2019,85.05
28-NOV-2019,86.9
27-NOV-2019,87.9
26-NOV-2019,87.5
25-NOV-2019,85.6
22-NOV-2019,85.7
21-NOV-2019,85.05
20-NOV-2019,85.25
19-NOV-2019,84.7
18-NOV-2019,87.35
15-NOV-2019,85.1
14-NOV-2019,82.65
13-NOV-2019,82.3
11-NOV-2019,86.05
08-NOV-2019,86.25
07-NOV-2019,89.2
06-NOV-2019,90.25
05-NOV-2019,91.85
04-NOV-2019,91.25
01-NOV-2019,92.05
31-OCT-2019,92.15
30-OCT-2019,91.8
29-OCT-2019,92.35
27-OCT-2019,91.75
25-OCT-2019,92.3
24-OCT-2019,90.2
23-OCT-2019,84.95
22-OCT-2019,83.95
18-OCT-2019,84.75
17-OCT-2019,79.8
16-OCT-2019,78.45
15-OCT-2019,77.6
14-OCT-2019,77.55
11-OCT-2019,77.9
10-OCT-2019,74.8
09-OCT-2019,76.9
07-OCT-2019,77.4
04-OCT-2019,79.1
03-OCT-2019,81.3
01-OCT-2019,81.8
30-SEP-2019,85.75
27-SEP-2019,86.7
26-SEP-2019,88.75
25-SEP-2019,87.1
24-SEP-2019,90.8
23-SEP-2019,90.85
20-SEP-2019,90.1
19-SEP-2019,81.8
18-SEP-2019,84.55
17-SEP-2019,84.2
16-SEP-2019,88.75
13-SEP-2019,85.5
12-SEP-2019,85.0
11-SEP-2019,84.5
09-SEP-2019,82.3
06-SEP-2019,76.9
05-SEP-2019,76.6
04-SEP-2019,75.2
03-SEP-2019,77.55
30-AUG-2019,78.75
29-AUG-2019,76.2
28-AUG-2019,77.05
27-AUG-2019,77.25
26-AUG-2019,76.85
23-AUG-2019,68.1
22-AUG-2019,68.2
21-AUG-2019,71.9
20-AUG-2019,75.75
19-AUG-2019,75.1
16-AUG-2019,74.0
14-AUG-2019,75.75
13-AUG-2019,71.95
09-AUG-2019,75.65
08-AUG-2019,69.0
07-AUG-2019,69.85
06-AUG-2019,70.6
05-AUG-2019,66.45
02-AUG-2019,68.8
01-AUG-2019,71.55
31-JUL-2019,71.35
30-JUL-2019,68.4
29-JUL-2019,73.55
26-JUL-2019,76.8
25-JUL-2019,79.8
24-JUL-2019,82.85
23-JUL-2019,83.0
22-JUL-2019,83.05
19-JUL-2019,87.0
18-JUL-2019,89.9
17-JUL-2019,90.55
16-JUL-2019,91.2
15-JUL-2019,90.7
12-JUL-2019,92.0
11-JUL-2019,88.05
10-JUL-2019,88.95
09-JUL-2019,90.8
08-JUL-2019,90.55
05-JUL-2019,93.95
04-JUL-2019,94.85
03-JUL-2019,95.5
02-JUL-2019,96.7
01-JUL-2019,95.55
28-JUN-2019,95.0
27-JUN-2019,95.55
26-JUN-2019,94.6
25-JUN-2019,95.4
24-JUN-2019,95.7
21-JUN-2019,96.7
20-JUN-2019,97.35
19-JUN-2019,102.8
18-JUN-2019,103.0
17-JUN-2019,101.85
14-JUN-2019,103.25
13-JUN-2019,104.15
12-JUN-2019,103.75
11-JUN-2019,105.15
10-JUN-2019,105.3
07-JUN-2019,106.75
06-JUN-2019,109.55
04-JUN-2019,113.5
03-JUN-2019,113.8
31-MAY-2019,106.65
30-MAY-2019,102.75
29-MAY-2019,105.65
28-MAY-2019,107.65
27-MAY-2019,109.2
24-MAY-2019,112.2
23-MAY-2019,108.45
22-MAY-2019,103.2
21-MAY-2019,100.4
20-MAY-2019,102.5
17-MAY-2019,93.55
16-MAY-2019,87.75
15-MAY-2019,87.3
14-MAY-2019,87.15
13-MAY-2019,87.3
10-MAY-2019,89.9
09-MAY-2019,91.75
08-MAY-2019,93.15
07-MAY-2019,94.25
06-MAY-2019,94.85
03-MAY-2019,97.3
02-MAY-2019,100.35
30-APR-2019,100.85
26-APR-2019,103.0
25-APR-2019,104.5
24-APR-2019,105.95
23-APR-2019,107.05
22-APR-2019,109.45
18-APR-2019,111.55
16-APR-2019,109.2
15-APR-2019,111.25
12-APR-2019,113.7
11-APR-2019,107.25
10-APR-2019,108.2
09-APR-2019,109.1
08-APR-2019,112.7
05-APR-2019,109.55
04-APR-2019,109.55
03-APR-2019,109.9
02-APR-2019,108.85
01-APR-2019,110.35
29-MAR-2019,109.7
28-MAR-2019,110.6
27-MAR-2019,111.05
26-MAR-2019,111.1
25-MAR-2019,110.25
22-MAR-2019,107.05
20-MAR-2019,108.75
19-MAR-2019,114.25
18-MAR-2019,115.15
15-MAR-2019,111.55
14-MAR-2019,110.05
13-MAR-2019,112.65
12-MAR-2019,112.85
11-MAR-2019,110.65
08-MAR-2019,106.6
07-MAR-2019,104.65
06-MAR-2019,105.9
05-MAR-2019,102.2
01-MAR-2019,94.1
28-FEB-2019,92.75
27-FEB-2019,93.45
26-FEB-2019,93.2
25-FEB-2019,92.7
22-FEB-2019,93.45
21-FEB-2019,93.55
20-FEB-2019,88.1
19-FEB-2019,87.3
18-FEB-2019,83.35
15-FEB-2019,86.8
14-FEB-2019,87.8
13-FEB-2019,89.0
12-FEB-2019,88.65
11-FEB-2019,88.9
08-FEB-2019,90.85
07-FEB-2019,91.0
06-FEB-2019,90.85
05-FEB-2019,93.15
04-FEB-2019,96.1
01-FEB-2019,99.6
31-JAN-2019,97.85
30-JAN-2019,96.7
29-JAN-2019,96.6
28-JAN-2019,93.0
25-JAN-2019,96.4
24-JAN-2019,105.15
23-JAN-2019,104.1
22-JAN-2019,104.0
21-JAN-2019,104.0
18-JAN-2019,104.55
17-JAN-2019,104.05
16-JAN-2019,104.0
15-JAN-2019,102.45
14-JAN-2019,102.3
11-JAN-2019,103.0
10-JAN-2019,100.95
09-JAN-2019,101.45
08-JAN-2019,102.25
07-JAN-2019,103.0
04-JAN-2019,102.15
03-JAN-2019,102.5
02-JAN-2019,102.55
01-JAN-2019,102.25
31-DEC-2018,102.35
28-DEC-2018,102.2
27-DEC-2018,101.75
26-DEC-2018,101.9
24-DEC-2018,101.8
21-DEC-2018,103.35
20-DEC-2018,106.9
19-DEC-2018,107.15
18-DEC-2018,105.05
17-DEC-2018,103.7
14-DEC-2018,103.45
13-DEC-2018,104.9
12-DEC-2018,103.8
11-DEC-2018,102.0
10-DEC-2018,100.75
07-DEC-2018,102.5
06-DEC-2018,102.9
05-DEC-2018,105.4
04-DEC-2018,108.05
03-DEC-2018,110.0
30-NOV-2018,114.25
29-NOV-2018,110.15
28-NOV-2018,107.95
27-NOV-2018,108.0
26-NOV-2018,107.5
22-NOV-2018,107.75
21-NOV-2018,106.5
20-NOV-2018,106.85
19-NOV-2018,108.2
16-NOV-2018,107.05
15-NOV-2018,110.55
14-NOV-2018,112.95
13-NOV-2018,115.1
12-NOV-2018,114.8
09-NOV-2018,117.35
07-NOV-2018,120.05
06-NOV-2018,117.5
05-NOV-2018,115.4
02-NOV-2018,114.3
01-NOV-2018,114.2
31-OCT-2018,111.2
30-OCT-2018,111.95
29-OCT-2018,111.65
26-OCT-2018,108.2
25-OCT-2018,107.15
24-OCT-2018,108.75
23-OCT-2018,106.7
22-OCT-2018,110.7
19-OCT-2018,112.7
17-OCT-2018,115.05
16-OCT-2018,119.7
15-OCT-2018,111.8
12-OCT-2018,106.3
11-OCT-2018,100.65
10-OCT-2018,102.05
09-OCT-2018,99.45
08-OCT-2018,102.75
05-OCT-2018,105.55
04-OCT-2018,109.15
03-OCT-2018,110.75
01-OCT-2018,109.1
28-SEP-2018,111.0
27-SEP-2018,118.7
26-SEP-2018,123.65
25-SEP-2018,120.9
24-SEP-2018,119.1
21-SEP-2018,124.55
19-SEP-2018,127.5
18-SEP-2018,131.8
17-SEP-2018,133.6
14-SEP-2018,136.2
12-SEP-2018,138.3
11-SEP-2018,136.4
10-SEP-2018,140.45
07-SEP-2018,133.05
06-SEP-2018,130.25
05-SEP-2018,128.4
04-SEP-2018,130.8
03-SEP-2018,133.55
31-AUG-2018,131.2
30-AUG-2018,132.45
29-AUG-2018,130.05
28-AUG-2018,130.8
27-AUG-2018,128.65
24-AUG-2018,131.15
23-AUG-2018,132.95
21-AUG-2018,135.75
20-AUG-2018,136.95
17-AUG-2018,141.35
16-AUG-2018,135.65
14-AUG-2018,126.1
13-AUG-2018,122.8
10-AUG-2018,117.9
09-AUG-2018,132.35
08-AUG-2018,126.85
07-AUG-2018,121.15
06-AUG-2018,124.2
03-AUG-2018,118.8
02-AUG-2018,112.45
01-AUG-2018,114.45
31-JUL-2018,116.85
30-JUL-2018,111.1
27-JUL-2018,108.45
26-JUL-2018,104.85
25-JUL-2018,105.0
