DATE,CLOSE
21-JAN-2020,13.65
20-JAN-2020,13.75
17-JAN-2020,13.9
16-JAN-2020,13.9
15-JAN-2020,13.75
14-JAN-2020,13.7
13-JAN-2020,14.0
10-JAN-2020,13.95
09-JAN-2020,13.75
08-JAN-2020,13.8
07-JAN-2020,13.8
06-JAN-2020,14.5
03-JAN-2020,15.25
02-JAN-2020,14.65
01-JAN-2020,14.55
31-DEC-2019,14.7
30-DEC-2019,14.75
27-DEC-2019,14.5
26-DEC-2019,14.1
24-DEC-2019,14.15
23-DEC-2019,14.15
20-DEC-2019,14.2
19-DEC-2019,14.15
18-DEC-2019,14.2
17-DEC-2019,14.4
16-DEC-2019,14.25
13-DEC-2019,14.1
12-DEC-2019,13.85
11-DEC-2019,13.9
10-DEC-2019,14.05
09-DEC-2019,14.35
06-DEC-2019,15.1
05-DEC-2019,15.65
04-DEC-2019,16.2
03-DEC-2019,16.95
02-DEC-2019,17.6
29-NOV-2019,17.9
28-NOV-2019,17.05
27-NOV-2019,15.5
26-NOV-2019,14.1
25-NOV-2019,13.4
22-NOV-2019,13.45
21-NOV-2019,13.0
20-NOV-2019,12.7
19-NOV-2019,12.5
18-NOV-2019,13.1
15-NOV-2019,12.85
14-NOV-2019,12.75
13-NOV-2019,14.0
11-NOV-2019,14.25
08-NOV-2019,14.9
07-NOV-2019,15.35
06-NOV-2019,14.35
05-NOV-2019,13.95
04-NOV-2019,14.05
01-NOV-2019,13.75
31-OCT-2019,12.85
30-OCT-2019,12.85
29-OCT-2019,13.25
27-OCT-2019,13.6
25-OCT-2019,12.85
24-OCT-2019,13.05
23-OCT-2019,12.45
22-OCT-2019,12.25
18-OCT-2019,12.4
17-OCT-2019,12.05
16-OCT-2019,12.75
15-OCT-2019,12.3
14-OCT-2019,13.0
11-OCT-2019,13.5
10-OCT-2019,13.55
09-OCT-2019,13.2
07-OCT-2019,13.35
04-OCT-2019,14.0
03-OCT-2019,14.6
01-OCT-2019,14.95
30-SEP-2019,15.0
27-SEP-2019,15.45
26-SEP-2019,15.75
25-SEP-2019,15.55
24-SEP-2019,15.6
23-SEP-2019,15.2
20-SEP-2019,15.2
19-SEP-2019,15.15
18-SEP-2019,15.15
17-SEP-2019,15.5
16-SEP-2019,15.85
13-SEP-2019,16.0
12-SEP-2019,16.15
11-SEP-2019,16.05
09-SEP-2019,16.4
06-SEP-2019,15.95
05-SEP-2019,15.6
04-SEP-2019,15.25
03-SEP-2019,15.85
30-AUG-2019,16.55
29-AUG-2019,16.4
28-AUG-2019,16.65
27-AUG-2019,16.25
26-AUG-2019,15.95
23-AUG-2019,16.0
22-AUG-2019,16.0
21-AUG-2019,16.35
20-AUG-2019,16.1
19-AUG-2019,16.25
16-AUG-2019,16.1
14-AUG-2019,16.2
13-AUG-2019,16.0
09-AUG-2019,16.55
08-AUG-2019,16.35
07-AUG-2019,16.05
06-AUG-2019,15.4
05-AUG-2019,14.0
02-AUG-2019,13.0
01-AUG-2019,14.6
31-JUL-2019,14.45
30-JUL-2019,15.75
29-JUL-2019,18.1
26-JUL-2019,18.5
25-JUL-2019,18.05
24-JUL-2019,18.15
23-JUL-2019,18.0
22-JUL-2019,17.9
19-JUL-2019,18.0
18-JUL-2019,17.55
17-JUL-2019,18.0
16-JUL-2019,18.4
15-JUL-2019,18.2
12-JUL-2019,18.8
11-JUL-2019,19.0
10-JUL-2019,18.1
09-JUL-2019,18.05
08-JUL-2019,18.1
05-JUL-2019,18.35
04-JUL-2019,18.15
03-JUL-2019,18.3
02-JUL-2019,18.1
01-JUL-2019,18.0
28-JUN-2019,18.8
27-JUN-2019,19.15
26-JUN-2019,18.85
25-JUN-2019,19.85
24-JUN-2019,20.65
21-JUN-2019,20.15
20-JUN-2019,20.65
19-JUN-2019,21.9
18-JUN-2019,21.8
17-JUN-2019,19.65
14-JUN-2019,23.55
13-JUN-2019,24.4
12-JUN-2019,25.2
11-JUN-2019,24.75
10-JUN-2019,25.15
07-JUN-2019,27.0
06-JUN-2019,27.6
04-JUN-2019,28.55
03-JUN-2019,28.6
31-MAY-2019,28.75
30-MAY-2019,29.65
29-MAY-2019,29.25
28-MAY-2019,30.35
27-MAY-2019,29.7
24-MAY-2019,28.15
23-MAY-2019,27.75
22-MAY-2019,27.9
21-MAY-2019,28.7
20-MAY-2019,30.0
17-MAY-2019,25.05
16-MAY-2019,25.25
15-MAY-2019,26.1
14-MAY-2019,26.35
13-MAY-2019,28.1
10-MAY-2019,28.6
09-MAY-2019,29.05
08-MAY-2019,28.95
07-MAY-2019,29.4
06-MAY-2019,29.55
03-MAY-2019,30.1
02-MAY-2019,31.05
30-APR-2019,30.9
26-APR-2019,32.3
25-APR-2019,31.95
24-APR-2019,32.95
23-APR-2019,32.55
22-APR-2019,31.75
18-APR-2019,32.95
16-APR-2019,34.4
15-APR-2019,34.4
12-APR-2019,34.85
11-APR-2019,33.15
10-APR-2019,32.85
09-APR-2019,32.3
08-APR-2019,32.65
05-APR-2019,31.55
04-APR-2019,31.2
03-APR-2019,31.2
02-APR-2019,30.95
01-APR-2019,33.3
29-MAR-2019,32.0
28-MAR-2019,31.45
27-MAR-2019,30.9
26-MAR-2019,31.5
25-MAR-2019,32.65
22-MAR-2019,33.55
20-MAR-2019,34.2
19-MAR-2019,34.25
18-MAR-2019,34.7
15-MAR-2019,35.4
14-MAR-2019,35.85
13-MAR-2019,35.8
12-MAR-2019,37.0
11-MAR-2019,35.55
08-MAR-2019,35.85
07-MAR-2019,36.5
06-MAR-2019,37.4
05-MAR-2019,36.35
01-MAR-2019,34.5
28-FEB-2019,33.25
27-FEB-2019,33.75
26-FEB-2019,34.0
25-FEB-2019,34.7
22-FEB-2019,34.3
21-FEB-2019,34.8
20-FEB-2019,33.35
19-FEB-2019,34.35
18-FEB-2019,34.3
15-FEB-2019,34.35
14-FEB-2019,34.85
13-FEB-2019,38.3
12-FEB-2019,34.2
11-FEB-2019,32.85
08-FEB-2019,34.9
07-FEB-2019,35.5
06-FEB-2019,35.5
05-FEB-2019,37.7
04-FEB-2019,37.1
01-FEB-2019,37.75
31-JAN-2019,37.35
30-JAN-2019,37.9
29-JAN-2019,37.75
28-JAN-2019,38.05
25-JAN-2019,40.15
24-JAN-2019,40.1
23-JAN-2019,41.0
22-JAN-2019,39.65
21-JAN-2019,40.0
18-JAN-2019,39.55
17-JAN-2019,40.15
16-JAN-2019,40.15
15-JAN-2019,40.45
14-JAN-2019,40.45
11-JAN-2019,40.55
10-JAN-2019,40.75
09-JAN-2019,41.05
08-JAN-2019,41.5
07-JAN-2019,41.35
04-JAN-2019,40.6
03-JAN-2019,39.85
02-JAN-2019,41.2
01-JAN-2019,42.6
31-DEC-2018,41.5
28-DEC-2018,41.5
27-DEC-2018,41.0
26-DEC-2018,40.95
24-DEC-2018,41.3
21-DEC-2018,42.35
20-DEC-2018,44.05
19-DEC-2018,43.5
18-DEC-2018,41.65
17-DEC-2018,41.4
14-DEC-2018,41.6
13-DEC-2018,42.55
12-DEC-2018,42.7
11-DEC-2018,39.0
10-DEC-2018,38.45
07-DEC-2018,37.7
06-DEC-2018,40.25
05-DEC-2018,40.65
04-DEC-2018,41.75
03-DEC-2018,41.9
