DATE,CLOSE
21-JAN-2020,138.45
20-JAN-2020,140.45
17-JAN-2020,143.5
16-JAN-2020,148.15
15-JAN-2020,142.65
14-JAN-2020,140.15
13-JAN-2020,140.7
10-JAN-2020,139.3
09-JAN-2020,142.7
08-JAN-2020,136.15
07-JAN-2020,134.7
06-JAN-2020,132.95
03-JAN-2020,138.9
02-JAN-2020,140.65
01-JAN-2020,137.8
31-DEC-2019,142.4
30-DEC-2019,145.2
27-DEC-2019,145.5
26-DEC-2019,143.55
24-DEC-2019,146.05
23-DEC-2019,145.5
20-DEC-2019,142.4
19-DEC-2019,143.75
18-DEC-2019,143.75
17-DEC-2019,143.25
16-DEC-2019,145.55
13-DEC-2019,148.0
12-DEC-2019,139.2
11-DEC-2019,129.8
10-DEC-2019,134.6
09-DEC-2019,141.0
06-DEC-2019,142.9
05-DEC-2019,145.55
04-DEC-2019,148.3
03-DEC-2019,150.2
02-DEC-2019,150.75
29-NOV-2019,150.0
28-NOV-2019,148.9
27-NOV-2019,147.45
26-NOV-2019,147.85
25-NOV-2019,151.6
22-NOV-2019,148.6
21-NOV-2019,152.9
20-NOV-2019,158.5
19-NOV-2019,156.55
18-NOV-2019,159.3
15-NOV-2019,160.05
14-NOV-2019,157.05
13-NOV-2019,174.5
11-NOV-2019,154.05
08-NOV-2019,148.15
07-NOV-2019,147.45
06-NOV-2019,122.9
05-NOV-2019,119.65
04-NOV-2019,117.15
01-NOV-2019,117.9
31-OCT-2019,111.2
30-OCT-2019,105.0
29-OCT-2019,97.9
27-OCT-2019,98.15
25-OCT-2019,95.0
24-OCT-2019,97.6
23-OCT-2019,96.55
22-OCT-2019,98.9
18-OCT-2019,99.1
17-OCT-2019,99.2
16-OCT-2019,100.05
15-OCT-2019,95.0
14-OCT-2019,94.65
11-OCT-2019,93.0
10-OCT-2019,92.0
09-OCT-2019,91.9
07-OCT-2019,90.4
04-OCT-2019,91.85
03-OCT-2019,92.2
01-OCT-2019,91.15
30-SEP-2019,94.55
27-SEP-2019,93.9
26-SEP-2019,97.7
25-SEP-2019,100.6
24-SEP-2019,104.85
23-SEP-2019,101.25
20-SEP-2019,91.65
19-SEP-2019,86.95
18-SEP-2019,91.95
17-SEP-2019,90.5
16-SEP-2019,93.6
13-SEP-2019,96.75
12-SEP-2019,93.4
11-SEP-2019,94.4
09-SEP-2019,88.25
06-SEP-2019,81.6
05-SEP-2019,79.6
04-SEP-2019,78.85
03-SEP-2019,78.7
30-AUG-2019,81.35
29-AUG-2019,84.5
28-AUG-2019,92.1
27-AUG-2019,89.25
26-AUG-2019,79.0
23-AUG-2019,75.15
22-AUG-2019,76.7
21-AUG-2019,78.95
20-AUG-2019,79.95
19-AUG-2019,80.05
16-AUG-2019,77.85
14-AUG-2019,79.95
13-AUG-2019,85.55
09-AUG-2019,87.4
08-AUG-2019,84.9
07-AUG-2019,85.35
06-AUG-2019,84.55
05-AUG-2019,79.95
02-AUG-2019,80.05
01-AUG-2019,79.9
31-JUL-2019,83.95
30-JUL-2019,85.35
29-JUL-2019,86.6
26-JUL-2019,87.55
25-JUL-2019,89.15
24-JUL-2019,90.05
23-JUL-2019,91.8
22-JUL-2019,89.95
19-JUL-2019,91.9
18-JUL-2019,93.0
17-JUL-2019,96.3
16-JUL-2019,99.9
15-JUL-2019,99.75
12-JUL-2019,96.25
11-JUL-2019,97.85
10-JUL-2019,99.0
09-JUL-2019,99.35
08-JUL-2019,99.55
05-JUL-2019,100.25
04-JUL-2019,100.25
03-JUL-2019,92.25
02-JUL-2019,90.6
01-JUL-2019,87.1
28-JUN-2019,86.25
27-JUN-2019,86.6
26-JUN-2019,84.65
25-JUN-2019,84.6
24-JUN-2019,87.15
21-JUN-2019,86.75
20-JUN-2019,86.1
19-JUN-2019,88.55
18-JUN-2019,90.15
17-JUN-2019,91.15
14-JUN-2019,92.25
13-JUN-2019,93.0
12-JUN-2019,94.3
11-JUN-2019,95.2
10-JUN-2019,95.05
07-JUN-2019,96.65
06-JUN-2019,95.9
04-JUN-2019,97.4
03-JUN-2019,97.4
31-MAY-2019,98.85
30-MAY-2019,99.15
29-MAY-2019,100.85
28-MAY-2019,103.7
27-MAY-2019,101.65
24-MAY-2019,99.1
23-MAY-2019,96.9
22-MAY-2019,97.6
21-MAY-2019,98.65
20-MAY-2019,100.7
17-MAY-2019,98.55
16-MAY-2019,99.0
15-MAY-2019,99.55
14-MAY-2019,99.25
13-MAY-2019,100.45
10-MAY-2019,100.0
09-MAY-2019,98.8
08-MAY-2019,100.3
07-MAY-2019,101.95
06-MAY-2019,104.0
03-MAY-2019,103.95
02-MAY-2019,105.1
30-APR-2019,106.05
26-APR-2019,105.8
25-APR-2019,101.0
24-APR-2019,102.35
23-APR-2019,102.65
22-APR-2019,103.85
18-APR-2019,105.95
16-APR-2019,108.15
15-APR-2019,110.15
12-APR-2019,112.1
11-APR-2019,111.25
10-APR-2019,113.8
09-APR-2019,108.5
08-APR-2019,106.95
05-APR-2019,105.8
04-APR-2019,103.8
03-APR-2019,108.05
02-APR-2019,110.75
01-APR-2019,111.75
29-MAR-2019,113.95
