DATE,CLOSE
21-JAN-2020,78.3
20-JAN-2020,78.65
17-JAN-2020,80.6
16-JAN-2020,82.5
15-JAN-2020,72.6
14-JAN-2020,72.65
13-JAN-2020,71.85
10-JAN-2020,72.4
09-JAN-2020,70.85
08-JAN-2020,69.2
07-JAN-2020,70.35
06-JAN-2020,70.95
03-JAN-2020,73.45
02-JAN-2020,75.55
01-JAN-2020,74.7
31-DEC-2019,72.85
30-DEC-2019,73.3
27-DEC-2019,70.25
26-DEC-2019,70.6
24-DEC-2019,71.6
23-DEC-2019,72.1
20-DEC-2019,71.45
19-DEC-2019,70.25
18-DEC-2019,72.15
17-DEC-2019,69.4
16-DEC-2019,70.15
13-DEC-2019,69.6
12-DEC-2019,67.8
11-DEC-2019,67.35
10-DEC-2019,68.7
09-DEC-2019,69.5
06-DEC-2019,70.05
05-DEC-2019,72.15
04-DEC-2019,70.6
03-DEC-2019,69.8
02-DEC-2019,71.3
29-NOV-2019,71.95
28-NOV-2019,72.45
27-NOV-2019,74.3
26-NOV-2019,70.55
25-NOV-2019,71.6
22-NOV-2019,69.75
21-NOV-2019,69.95
20-NOV-2019,71.7
19-NOV-2019,73.35
18-NOV-2019,73.75
15-NOV-2019,73.45
14-NOV-2019,73.05
13-NOV-2019,72.9
11-NOV-2019,74.2
08-NOV-2019,74.2
07-NOV-2019,75.1
06-NOV-2019,76.2
05-NOV-2019,77.45
04-NOV-2019,76.05
01-NOV-2019,78.2
31-OCT-2019,81.25
30-OCT-2019,78.6
29-OCT-2019,75.4
27-OCT-2019,73.25
25-OCT-2019,71.95
24-OCT-2019,74.25
23-OCT-2019,75.6
22-OCT-2019,75.8
18-OCT-2019,73.45
17-OCT-2019,72.15
16-OCT-2019,71.4
15-OCT-2019,71.9
14-OCT-2019,72.65
11-OCT-2019,71.25
10-OCT-2019,72.35
09-OCT-2019,71.4
07-OCT-2019,71.1
04-OCT-2019,73.25
03-OCT-2019,74.55
01-OCT-2019,73.6
30-SEP-2019,76.45
27-SEP-2019,77.85
26-SEP-2019,79.0
25-SEP-2019,78.3
24-SEP-2019,84.55
23-SEP-2019,84.95
20-SEP-2019,85.3
19-SEP-2019,81.7
18-SEP-2019,83.25
17-SEP-2019,82.95
16-SEP-2019,85.65
13-SEP-2019,87.8
12-SEP-2019,86.2
11-SEP-2019,87.8
09-SEP-2019,82.1
06-SEP-2019,80.2
05-SEP-2019,74.8
04-SEP-2019,73.3
03-SEP-2019,71.85
30-AUG-2019,71.0
29-AUG-2019,72.5
28-AUG-2019,73.3
27-AUG-2019,76.7
26-AUG-2019,67.7
23-AUG-2019,65.4
22-AUG-2019,65.05
21-AUG-2019,70.9
20-AUG-2019,72.2
19-AUG-2019,75.8
16-AUG-2019,74.65
14-AUG-2019,75.45
13-AUG-2019,76.0
09-AUG-2019,78.5
08-AUG-2019,74.7
07-AUG-2019,74.0
06-AUG-2019,72.55
05-AUG-2019,72.8
02-AUG-2019,70.5
01-AUG-2019,71.9
31-JUL-2019,73.8
30-JUL-2019,73.6
29-JUL-2019,77.4
26-JUL-2019,79.95
25-JUL-2019,79.9
24-JUL-2019,80.5
23-JUL-2019,82.65
22-JUL-2019,80.45
19-JUL-2019,79.75
18-JUL-2019,83.8
17-JUL-2019,85.95
16-JUL-2019,85.15
15-JUL-2019,86.8
12-JUL-2019,89.7
11-JUL-2019,90.6
10-JUL-2019,90.35
09-JUL-2019,91.85
08-JUL-2019,91.65
05-JUL-2019,95.2
04-JUL-2019,95.85
03-JUL-2019,97.15
02-JUL-2019,95.95
01-JUL-2019,95.35
28-JUN-2019,95.95
27-JUN-2019,96.15
26-JUN-2019,94.45
25-JUN-2019,94.7
24-JUN-2019,93.95
21-JUN-2019,93.25
20-JUN-2019,93.1
19-JUN-2019,95.15
18-JUN-2019,98.05
17-JUN-2019,99.35
14-JUN-2019,100.05
13-JUN-2019,102.85
12-JUN-2019,102.0
11-JUN-2019,102.65
10-JUN-2019,100.95
07-JUN-2019,102.8
06-JUN-2019,103.0
04-JUN-2019,105.0
03-JUN-2019,104.25
31-MAY-2019,102.7
30-MAY-2019,106.2
29-MAY-2019,107.85
28-MAY-2019,109.25
27-MAY-2019,111.1
24-MAY-2019,108.4
23-MAY-2019,101.55
22-MAY-2019,97.3
21-MAY-2019,95.95
20-MAY-2019,99.15
17-MAY-2019,97.25
16-MAY-2019,97.1
15-MAY-2019,98.05
14-MAY-2019,98.6
13-MAY-2019,98.2
10-MAY-2019,106.8
09-MAY-2019,89.8
08-MAY-2019,91.45
07-MAY-2019,95.2
06-MAY-2019,96.65
03-MAY-2019,97.9
02-MAY-2019,98.4
30-APR-2019,100.6
26-APR-2019,98.95
25-APR-2019,99.15
24-APR-2019,100.5
23-APR-2019,100.15
22-APR-2019,100.2
18-APR-2019,100.55
16-APR-2019,102.0
15-APR-2019,101.9
12-APR-2019,101.6
11-APR-2019,101.45
10-APR-2019,101.0
09-APR-2019,102.65
08-APR-2019,103.0
05-APR-2019,103.45
04-APR-2019,102.9
03-APR-2019,104.9
02-APR-2019,108.05
01-APR-2019,104.75
29-MAR-2019,103.0
28-MAR-2019,103.7
27-MAR-2019,102.3
26-MAR-2019,101.05
25-MAR-2019,100.25
22-MAR-2019,102.95
20-MAR-2019,105.2
19-MAR-2019,103.85
18-MAR-2019,104.35
15-MAR-2019,105.15
14-MAR-2019,104.1
13-MAR-2019,106.25
12-MAR-2019,108.75
11-MAR-2019,100.75
08-MAR-2019,99.75
07-MAR-2019,101.65
06-MAR-2019,104.15
05-MAR-2019,102.3
01-MAR-2019,103.0
28-FEB-2019,88.25
27-FEB-2019,87.95
26-FEB-2019,87.5
25-FEB-2019,90.9
22-FEB-2019,85.55
21-FEB-2019,84.75
20-FEB-2019,84.35
19-FEB-2019,82.45
18-FEB-2019,83.05
15-FEB-2019,82.55
14-FEB-2019,87.3
13-FEB-2019,90.05
12-FEB-2019,89.9
11-FEB-2019,91.05
08-FEB-2019,92.8
07-FEB-2019,92.85
06-FEB-2019,95.25
05-FEB-2019,96.25
04-FEB-2019,98.25
01-FEB-2019,100.3
31-JAN-2019,100.55
30-JAN-2019,103.75
29-JAN-2019,101.9
28-JAN-2019,104.3
25-JAN-2019,107.1
24-JAN-2019,106.8
23-JAN-2019,107.25
22-JAN-2019,107.75
21-JAN-2019,107.55
18-JAN-2019,107.6
17-JAN-2019,109.15
16-JAN-2019,109.6
15-JAN-2019,111.5
14-JAN-2019,109.05
11-JAN-2019,111.65
10-JAN-2019,112.15
09-JAN-2019,111.35
08-JAN-2019,110.35
07-JAN-2019,110.75
04-JAN-2019,111.85
03-JAN-2019,112.05
02-JAN-2019,116.05
01-JAN-2019,113.1
31-DEC-2018,106.35
28-DEC-2018,106.8
27-DEC-2018,109.2
26-DEC-2018,104.8
24-DEC-2018,106.5
21-DEC-2018,108.85
20-DEC-2018,110.85
19-DEC-2018,113.15
18-DEC-2018,111.5
17-DEC-2018,110.15
14-DEC-2018,103.7
13-DEC-2018,106.05
12-DEC-2018,102.7
11-DEC-2018,101.3
10-DEC-2018,100.1
07-DEC-2018,100.35
06-DEC-2018,102.0
05-DEC-2018,103.3
04-DEC-2018,105.5
03-DEC-2018,107.85
30-NOV-2018,103.1
29-NOV-2018,104.6
28-NOV-2018,105.15
27-NOV-2018,104.95
26-NOV-2018,104.65
22-NOV-2018,105.0
21-NOV-2018,108.15
20-NOV-2018,109.65
19-NOV-2018,112.3
16-NOV-2018,111.15
15-NOV-2018,110.75
14-NOV-2018,111.0
13-NOV-2018,114.15
12-NOV-2018,114.05
09-NOV-2018,119.05
07-NOV-2018,115.1
06-NOV-2018,115.2
05-NOV-2018,114.65
02-NOV-2018,114.0
01-NOV-2018,114.4
31-OCT-2018,115.2
30-OCT-2018,112.05
29-OCT-2018,112.65
26-OCT-2018,107.9
25-OCT-2018,109.7
24-OCT-2018,106.0
23-OCT-2018,106.85
22-OCT-2018,109.95
19-OCT-2018,114.2
17-OCT-2018,114.75
16-OCT-2018,120.2
15-OCT-2018,117.4
12-OCT-2018,116.9
11-OCT-2018,112.3
10-OCT-2018,113.2
09-OCT-2018,105.3
08-OCT-2018,101.75
05-OCT-2018,104.45
04-OCT-2018,106.75
03-OCT-2018,113.4
01-OCT-2018,114.1
28-SEP-2018,104.4
27-SEP-2018,112.5
26-SEP-2018,114.35
25-SEP-2018,115.7
24-SEP-2018,115.45
21-SEP-2018,120.55
19-SEP-2018,129.7
18-SEP-2018,138.0
17-SEP-2018,140.75
14-SEP-2018,142.75
12-SEP-2018,142.4
11-SEP-2018,141.85
10-SEP-2018,140.0
07-SEP-2018,143.0
06-SEP-2018,140.65
05-SEP-2018,141.2
04-SEP-2018,139.3
03-SEP-2018,145.95
31-AUG-2018,141.45
30-AUG-2018,129.65
29-AUG-2018,133.05
28-AUG-2018,121.9
27-AUG-2018,118.15
24-AUG-2018,119.5
23-AUG-2018,123.35
21-AUG-2018,127.9
20-AUG-2018,123.2
17-AUG-2018,114.9
16-AUG-2018,112.0
14-AUG-2018,102.9
13-AUG-2018,99.95
10-AUG-2018,104.3
09-AUG-2018,103.9
08-AUG-2018,103.6
07-AUG-2018,106.25
06-AUG-2018,106.65
03-AUG-2018,104.4
02-AUG-2018,103.9
01-AUG-2018,104.65
31-JUL-2018,104.25
30-JUL-2018,104.05
27-JUL-2018,104.45
26-JUL-2018,104.95
25-JUL-2018,102.0
